addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4012021,38,20260205113121,https://tong.visitkorea.or.kr/cms/resource/22/4042722_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/22/4042722_image3_1.JPG,Type3,127.152429100255,37.616257926116,,20260327092150,,,라이프워크 현대프리미엄아울렛 스페이스원점,12248,41,360,SH,SH04,SH040300
경기도 파주시 교하로 773 (서패동),,31,A05,A0502,A05020400,2830034,39,20220728160549,http://tong.visitkorea.or.kr/cms/resource/19/2830019_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2830019_image3_1.jpg,Type3,126.6995866946,37.7166373506,6,20250725132535,27,,라이하호첸,10883,41,480,FD,FD02,FD020100
경기도 파주시 문발로 284 (문발동),,,,,,2894612,38,20221031165745,https://tong.visitkorea.or.kr/cms/resource/63/4023663_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/63/4023663_image3_1.jpg,Type3,126.692549074164,37.7180926232465,6,20260327092150,,,라인 롯데프리미엄아울렛 파주점,10881,41,480,SH,SH04,SH040300
경기도 고양시 일산서구 호수로 817 (대화동),,,,,,3306436,38,20240201173110,https://tong.visitkorea.or.kr/cms/resource/13/4020313_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/13/4020313_image3_1.jpg,Type3,126.751647571454,37.6679852145335,6,20260327092150,,,라인 현대백화점 킨텍스점,10391,41,287,SH,SH04,SH040300
경기도 김포시 고촌읍 아라육로152번길 100,3층,,,,,2903124,38,20221031141626,https://tong.visitkorea.or.kr/cms/resource/18/4021318_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/18/4021318_image3_1.jpg,Type3,126.785233626536,37.5972368549658,6,20260318101005,,,라인 현대프리미엄아울렛 김포점,10135,41,570,SH,SH04,SH040300
경기도 용인시 처인구 양지면 한터로 529-9,,,,,,3345239,39,20240808164943,https://tong.visitkorea.or.kr/cms/resource/06/3345206_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/06/3345206_image3_1.JPG,Type3,127.263179,37.263081,6,20260406094239,,,라임그라스,17039,41,461,FD,FD05,FD050100
경기도 파주시 탄현면 새오리로 29,,31,A05,A0502,A05020200,2842122,39,20220823161954,http://tong.visitkorea.or.kr/cms/resource/14/2842114_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/14/2842114_image3_1.JPG,Type3,126.6882162814,37.7878232939,6,20250728105609,27,,라치오 비엘,10858,41,480,FD,FD02,FD020300
경기도 남양주시 다산순환로 50 (다산동),,,,,,4012019,38,20260205112953,https://tong.visitkorea.or.kr/cms/resource/75/4042075_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/75/4042075_image3_1.jpeg,Type3,127.152429100255,37.616257926116,,20260326092041,,,라코스떼 현대프리미엄아울렛 스페이스원점,12248,41,360,SH,SH04,SH040300
경기도 양주시 평화로 1593 (회정동),3층,,,,,4026211,38,20260227173845,https://tong.visitkorea.or.kr/cms/resource/46/4044846_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/46/4044846_image3_1.jpg,Type3,127.052291874895,37.8313923302011,,20260330091611,,,라코스테 LF스퀘어 양주점,11439,41,630,SH,SH04,SH040300
경기도 용인시 기흥구 신고매로 124 (고매동),B1층,,,,,2931510,38,20221031142414,https://tong.visitkorea.or.kr/cms/resource/32/4021932_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/32/4021932_image3_1.jpg,Type3,127.121283960956,37.2255419641124,6,20260318101005,,,라코스테 롯데프리미엄아울렛 기흥점,17087,41,463,SH,SH04,SH040300
경기도 의왕시 바라산로 1 (학의동),1층,,,,,4008216,38,20260129070913,https://tong.visitkorea.or.kr/cms/resource/38/4024238_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/38/4024238_image3_1.jpeg,Type3,127.010277326166,37.3758168645238,,20260316103559,,,라코스테 롯데프리미엄아울렛 의왕점,16016,41,430,SH,SH04,SH040300
경기도 이천시 호법면 프리미엄아울렛로 177-74,,,,,,2923852,38,20221031171148,https://tong.visitkorea.or.kr/cms/resource/29/4021829_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/29/4021829_image3_1.jpg,Type3,127.400026089807,37.2422268786208,6,20260327092150,,,라코스테 롯데프리미엄아울렛 이천점,17384,41,500,SH,SH04,SH040300
경기도 파주시 회동길 390 (문발동),,,,,,2931736,38,20221031150524,https://tong.visitkorea.or.kr/cms/resource/03/4023703_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/03/4023703_image3_1.jpg,Type3,126.693761637413,37.7178192715729,6,20260327092150,,,라코스테 롯데프리미엄아울렛 파주점,10881,41,480,SH,SH04,SH040300
경기도 고양시 덕양구 고양대로 1955 (동산동),1층,,,,,4010426,38,20260203164612,https://tong.visitkorea.or.kr/cms/resource/79/4022679_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/79/4022679_image3_1.jpg,Type3,126.89477806511,37.6469771187284,,20260330091611,,,라코스테 스타필드 고양점,10595,41,281,SH,SH04,SH040300
경기도 수원시 장안구 수성로 175 (정자동),2층,,,,,4011430,38,20260204154953,https://tong.visitkorea.or.kr/cms/resource/45/4023045_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/45/4023045_image3_1.jpg,Type3,126.991574559571,37.2874453391147,,20260330091611,,,라코스테 스타필드 수원점,16318,41,111,SH,SH04,SH040300
경기도 시흥시 서해안로 699 (배곧동),2층,,,,,4011535,38,20260204165805,https://tong.visitkorea.or.kr/cms/resource/23/4024423_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/23/4024423_image3_1.jpeg,Type3,126.736985310798,37.3796755964231,,20260330091611,,,라코스테 신세계사이먼프리미엄아울렛 시흥점,15010,41,390,SH,SH04,SH040300
경기도 여주시 명품로 360 (상거동),,,,,,4011722,38,20260204201959,https://tong.visitkorea.or.kr/cms/resource/83/4021983_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/83/4021983_image3_1.jpg,Type3,127.612385423931,37.2459466972835,,20260330091611,,,라코스테 신세계사이먼프리미엄아울렛 여주점,12646,41,670,SH,SH04,SH040300
경기도 파주시 탄현면 필승로 200,1층,,,,,2911607,38,20221031144546,https://tong.visitkorea.or.kr/cms/resource/58/4022458_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/58/4022458_image3_1.jpg,Type3,126.695385303664,37.769351232912,6,20260326092041,,,라코스테 신세계사이먼프리미엄아울렛 파주점,10862,41,480,SH,SH04,SH040300
경기도 김포시 고촌읍 아라육로152번길 100,,,,,,2902408,38,20221031143907,https://tong.visitkorea.or.kr/cms/resource/25/4021325_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/25/4021325_image3_1.jpg,Type3,126.785233626536,37.5972368549658,6,20260318101005,,,라코스테 현대프리미엄아울렛 김포점,10135,41,570,SH,SH04,SH040300
경기도 수원시 권선구 세화로 134 (서둔동),3층,,,,,2926013,38,20221030202033,https://tong.visitkorea.or.kr/cms/resource/94/4019194_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/94/4019194_image3_1.jpg,Type3,126.997385539043,37.264162726921,6,20260319094959,,,라코스테우먼 타임빌라스 수원점,16621,41,113,SH,SH04,SH040300
경기도 가평군 호반로 844 라쿠나,1층,31,A05,A0502,A05020900,2851816,39,20220908100614,http://tong.visitkorea.or.kr/cms/resource/02/2851802_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2851802_image3_1.jpg,Type3,127.4775853682,37.7091300735,6,20250117103736,1,,라쿠나 카페,12456,41,820,FD,FD05,FD050100
경기도 용인시 처인구 이동읍 경기동로1024번길 46,,31,A05,A0502,A05020900,2838582,39,20220818111049,http://tong.visitkorea.or.kr/cms/resource/78/2838578_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2838578_image3_1.jpg,Type3,127.2091655782,37.1144718760,6,20250718090000,23,,라쿠스205,17139,41,461,FD,FD05,FD050100
경기도 남양주시 다산중앙로82번안길 103 (다산동),,31,A05,A0502,A05020300,2853195,39,20220914121825,http://tong.visitkorea.or.kr/cms/resource/91/2853191_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2853191_image3_1.jpg,Type3,127.1650415828,37.6133577231,6,20250513091537,9,,라키 다산점,12249,41,360,FD,FD02,FD020200
경기도 의정부시 청사로6번길 19-13 (신곡동),,31,B02,B0201,B02010100,3091337,32,20240130095755,http://tong.visitkorea.or.kr/cms/resource/30/3091330_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/30/3091330_image3_1.JPG,Type3,127.0720072667,37.7498540505,6,20250722180639,25,,라트리호텔,11775,41,150,AC,AC01,AC010100
경기도 가평군 상지로 949,,31,A05,A0502,A05020900,2851828,39,20220908101145,http://tong.visitkorea.or.kr/cms/resource/25/2851825_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2851825_image3_1.jpg,Type3,127.4995713460,37.7403462942,6,20250415134416,1,,라틴정원,12430,41,820,FD,FD05,FD050100
경기도 고양시 일산동구 무궁화로 20-11 (장항동),,31,A04,A0401,A04011200,1144856,38,20101211012808,http://tong.visitkorea.or.kr/cms/resource/06/3466606_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/3466606_image3_1.JPG,Type3,126.7675570226,37.6618866056,6,20250610094006,2,,라페스타(Lafesta),10401,41,285,SH,SH07,SH070100
경기도 하남시 검단산로186번길 46-7 (창우동),,31,A05,A0502,A05020900,2905332,39,20221110170521,http://tong.visitkorea.or.kr/cms/resource/09/2905309_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2905309_image3_1.jpg,Type3,127.2295102773,37.5315350597,6,20250821112854,30,,라포레,13023,41,450,FD,FD05,FD050100
경기도 파주시 돌곶이길 178-3,,31,A05,A0502,A05020900,2830048,39,20220728161310,http://tong.visitkorea.or.kr/cms/resource/40/2830040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2830040_image3_1.jpg,Type3,126.6916736564,37.7121377351,6,20250418151848,27,,라플란드,10883,41,480,FD,FD05,FD050100
경기도 평택시 팽성읍 안정순환로 241,,,,,,2901755,39,20221108151531,https://tong.visitkorea.or.kr/cms/resource/48/2901748_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/48/2901748_image3_1.jpg,Type3,127.04894163097576,36.96163264398097,6,20260414091950,,,라플러쉬,17977,41,220,FD,FD05,FD050100
경기도 평택시 목천로 58 (신장동),,31,A05,A0502,A05020900,2901769,39,20221108152544,http://tong.visitkorea.or.kr/cms/resource/57/2901757_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2901757_image3_1.jpg,Type3,127.0558024587,37.0863473844,6,20250804114126,28,,라효카페,17752,41,220,FD,FD05,FD050100
경기도 포천시 일동면 화동로 738,,31,A03,A0302,A03020700,2751453,28,20210930002825,http://tong.visitkorea.or.kr/cms/resource/38/2751438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2751438_image3_1.jpg,Type3,127.3109218488,37.9315844536,6,20250819090942,29,,락가든GC,11122,41,650,LS,LS01,LS010400
경기도 김포시 김포한강1로97번길 32-22,,31,A05,A0502,A05020100,2854609,39,20220916105047,http://tong.visitkorea.or.kr/cms/resource/97/2854597_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2854597_image3_1.jpg,Type3,126.6707634972,37.6475032257,6,20250502152607,8,,락원이북만두,10080,41,570,FD,FD01,FD010100
경기도 광명시 일직로 17 (일직동),,,,,,2930486,38,20221031130947,https://tong.visitkorea.or.kr/cms/resource/48/4017848_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/48/4017848_image3_1.jpg,Type3,126.882779952497,37.4243110028905,6,20260316103559,,,락포트 롯데몰 광명점,14352,41,210,SH,SH04,SH040300
경기도 고양시 일산동구 중앙로 1036 (백석동),1층,,,,,4025116,38,20260226144350,https://tong.visitkorea.or.kr/cms/resource/33/4045833_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/33/4045833_image3_1.png,Type3,126.789797411977,37.6431349100152,,20260330091611,,,락포트 롯데아울렛 고양터미널점,10450,41,285,SH,SH04,SH040300
경기도 의왕시 바라산로 1 (학의동),2층,,,,,4025506,38,20260227033138,https://tong.visitkorea.or.kr/cms/resource/34/4045834_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/34/4045834_image3_1.jpg,Type3,127.010277326166,37.3758168645238,,20260330091611,,,락포트 롯데프리미엄아울렛 의왕점,16016,41,430,SH,SH04,SH040300
경기도 이천시 호법면 프리미엄아울렛로 177-74,2층,,,,,2930450,38,20221031181300,https://tong.visitkorea.or.kr/cms/resource/65/4021865_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/65/4021865_image3_1.jpg,Type3,127.400026089807,37.2422268786208,6,20260327092150,,,락포트 롯데프리미엄아울렛 이천점,17384,41,500,SH,SH04,SH040300
경기도 파주시 회동길 390 (문발동),2층,,,,,2930406,38,20221031151038,https://tong.visitkorea.or.kr/cms/resource/37/4023737_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/37/4023737_image3_1.jpg,Type3,126.693761637413,37.7178192715729,6,20260327092150,,,락포트 롯데프리미엄아울렛 파주점,10881,41,480,SH,SH04,SH040300
경기도 고양시 덕양구 고양대로 1955 (동산동),2층,,,,,2894965,38,20221101075657,https://tong.visitkorea.or.kr/cms/resource/35/4045835_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/35/4045835_image3_1.png,Type3,126.89477806511,37.6469771187284,6,20260330091611,,,락포트 스타필드 고양점,10595,41,281,SH,SH04,SH040300
경기도 수원시 장안구 수성로 175 (정자동),1층,,,,,4011478,38,20260204161237,https://tong.visitkorea.or.kr/cms/resource/63/4042963_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/63/4042963_image3_1.JPG,Type3,126.991574559571,37.2874453391147,,20260327092150,,,락포트 스타필드 수원점,16318,41,111,SH,SH04,SH040300
경기도 하남시 미사대로 750 (신장동),2층,,,,,4010488,38,20260203170431,https://tong.visitkorea.or.kr/cms/resource/41/4043641_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/41/4043641_image3_1.JPG,Type3,127.223940331575,37.5454041231797,,20260327092150,,,락포트 스타필드 하남점,12942,41,450,SH,SH04,SH040300
경기도 여주시 명품로 360 (상거동),2층,,,,,2930517,38,20221031153459,https://tong.visitkorea.or.kr/cms/resource/83/4022083_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/83/4022083_image3_1.jpg,Type3,127.612385423931,37.2459466972835,6,20260326092041,,,락포트 신세계사이먼프리미엄아울렛 여주점,12646,41,670,SH,SH04,SH040300
경기도 파주시 탄현면 필승로 200,1층,,,,,2930521,38,20221031145601,https://tong.visitkorea.or.kr/cms/resource/48/4023748_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/48/4023748_image3_1.jpg,Type3,126.695385303664,37.769351232912,6,20260327092150,,,락포트 신세계사이먼프리미엄아울렛 파주점,10862,41,480,SH,SH04,SH040300
경기도 김포시 고촌읍 아라육로152번길 100,2층,,,,,2930514,38,20221031144002,https://tong.visitkorea.or.kr/cms/resource/14/4021014_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/14/4021014_image3_1.jpg,Type3,126.785233626536,37.5972368549658,6,20260317101259,,,락포트 현대프리미엄아울렛 김포점,10135,41,570,SH,SH04,SH040300
경기도 고양시 일산동구 호수로 640 (장항동),,31,A05,A0502,A05020400,2868349,39,20221017160122,http://tong.visitkorea.or.kr/cms/resource/21/2868321_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2868321_image3_1.jpg,Type3,126.7673571139,37.6592924590,6,20250421160847,2,,락희차이나,10401,41,285,FD,FD02,FD020100
경기도 여주시 명품로 360 (상거동),,,,,,2918716,38,20221031152938,https://tong.visitkorea.or.kr/cms/resource/57/4021957_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/57/4021957_image3_1.jpg,Type3,127.612385423931,37.2459466972835,6,20260330091611,,,란스미어 신세계사이먼프리미엄아울렛 여주점,12646,41,670,SH,SH04,SH040300
경기도 광주시 곤지암읍 광여로 849-11,,31,A05,A0502,A05020100,2747020,39,20210917185048,http://tong.visitkorea.or.kr/cms/resource/83/2750483_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/83/2750483_image2_1.png,Type3,127.4061650119,37.3878827006,6,20250429110122,5,,란이네가든,12720,41,610,FD,FD01,FD010100
경기도 안양시 동안구 동안로 119 (호계동),6층,,,,,3306131,38,20240202151740,https://tong.visitkorea.or.kr/cms/resource/90/4021590_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/90/4021590_image3_1.jpg,Type3,126.951223253535,37.3892103451392,6,20260327092150,,,란찌 뉴코아아울렛 평촌점,14073,41,173,SH,SH04,SH040300
경기도 고양시 일산서구 호수로 817 (대화동),,,,,,2904566,38,20221031084828,https://tong.visitkorea.or.kr/cms/resource/16/4020316_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/16/4020316_image3_1.jpg,Type3,126.751647571454,37.6679852145335,6,20260327092150,,,랄프로렌 현대백화점 킨텍스점,10391,41,287,SH,SH04,SH040300
경기도 안산시 단원구 중앙대로 873 (고잔동),신관 2층,,,,,2924613,38,20221030195532,https://tong.visitkorea.or.kr/cms/resource/35/4018035_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/35/4018035_image3_1.jpg,Type3,126.833767320683,37.3173149176798,6,20260401025009,,,랄프로렌칠드런 롯데백화점 안산점,15360,41,273,SH,SH04,SH040300
경기도 안양시 동안구 시민대로 180 (호계동),,,,,,2929841,38,20221030230933,https://tong.visitkorea.or.kr/cms/resource/87/4019887_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/87/4019887_image3_1.jpg,Type3,126.950178643649,37.390002179095,6,20260319094959,,,랄프로렌칠드런 롯데백화점 평촌점,14073,41,173,SH,SH04,SH040300
경기도 파주시 청암로48번길 16-22 (목동동),,31,A05,A0502,A05020300,2862253,39,20220929160826,,,,126.7366800799,37.7323417366,6,20250324110256,27,,랍다횟집,10871,41,480,FD,FD02,FD020200
